ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1416	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1417	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1418	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1419	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1420	21	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1421	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1422	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1423	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1424	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1425	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1426	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1427	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1428	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1429	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1430	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1431	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1432	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1433	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1434	34	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1435	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1436	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1437	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1438	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1439	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1440	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1441	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1442	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1443	13	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1444	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1445	1	1	1	0.000000	11.000000	1.000000	0.000000	0.000000	0	0	0
1446	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1447	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1448	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1449	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1450	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1451	57	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1452	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1453	1	3	1	0.000000	159.000000	1.000000	0.000000	0.000000	0	0	0
1454	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1455	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1456	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1457	2	1	1	0.000000	17.000000	1.000000	0.000000	0.000000	0	0	0
1458	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1459	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1460	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1461	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1462	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1463	42	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1464	35	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1465	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1466	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1467	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1468	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1469	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1470	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1471	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1472	48	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1473	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1474	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
